Nom du lieu;Adresse;Code postal;Ville;Latitude;Longitude;Type de parking;Source;Places;PMR;Transport public;Prix;Ouverture;Commentaire;Proprietaire;Lumière;Velo
Parking covoiturage Villers Bocage;D6;14310;Maisoncelles-Pelvey;49.0668897653;-0.658822909283;Aire_covoiturage;14 CD14 Calvados;;;;;;;Département du Calvados;;
Aire de covoiturage de Guéron (Sortie 37);D572;14400;Saint-Loups-Hors;49.2563725694;-0.722287400623;Aire_covoiturage;14 CD14 Calvados;22;;;;;;Département du Calvados;;
Aire de covoiturage Falaise;D511;14700;Saint-Martin-de-Mieux;48.8867178515;-0.218292872479;Aire_covoiturage;14 CD14 Calvados;19;;;;;;Département du Calvados;;
Parking covoiturage Saint-Martin-des-Entrées;Rue de la Cartoucherie D33;14400;Saint-Martin-des-Entrées;49.2513808802;-0.650534256777;Aire_covoiturage;14 CD14 Calvados;42;;;;;;Département du Calvados;;
Parking à côté du Campanile Vire;D55B;14500;Vire-Normandie;48.8672529865;-0.869746025468;Parking;14 CD14 Calvados;;;;;;;Com. de communes de Vire;;
Aire de covoiturage d'Emplainadieu;RIS RD920;15130;Arpajon-sur-Cère;44.884186;2.450414;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage d'Aurillac côté Sansac;RN122, après station essence;15000;Aurillac;44.907396;2.420675;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage de Cayrols;Croisement RN122/RD51;15290;Cayrols;44.841353;2.232890;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage des Quatre Routes de Salers;RD922;15140;Drugeac;45.136120;2.404676;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage de Giou-de-Mamou;RN122/RD58;15130;Giou-de-Mamou;44.926083;2.508465;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage de l'échangeur du Pont d'Orgon;RD120/RD653/RD2;15150;Laroquebrou;44.975347;2.222572;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage de la Baraquette;RD922/RD3;15210;Madic;45.360779;2.469979;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage de St-Cernin;RD922/RD160;15310;Saint-Cernin;45.052264;2.429642;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage de St-Chamant;RD922/RD42;15140;Saint-Chamant;45.090126;2.422911;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage de Ruynes-en-Margeride;RD74/bretelleA75;15100;Saint-Georges;45.000927;3.169615;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage des Quatre Routes de Saignes;RD922/RD15;15210;Ydes;45.353551;2.463152;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage de Montmèghe;RD120/RD922;15130;Ytrac;44.936088;2.408459;Aire_covoiturage;15 CD15 Cantal;;;;;;;;;
Aire de covoiturage d'Aigrefeuille Place du mai;6 Rue de la Poste, 17290 Aigrefeuille-d'Aunis;17290;Aigrefeuille-d'Aunis;46.115006;-0.936286;Aire_covoiturage;17 CD17 Charente;15;;;;;;Aire aménagée en liaison avec la Commune d'Aifrefeuille;;
Aire de covoiturage d'Angliers Echangeur;D109, 17540 Angliers;17540;Angliers;46.225145;-0.945902;Aire_covoiturage;17 CD17 Charente;10;;;;;;aire aménagée par le Département;;
Aire de covoiturage d'Angoulins Paradis;Les Cadelis E, 17690 Angoulins;17690;Angoulins;46.104536;-1.093080;Aire_covoiturage;17 CD17 Charente;22;;;;;;aire aménagée par le Département ;;
Aire de covoiturage d'Archiac Le Tonneau;100 Route de Cognac, 17520 Archiac;17520;Archiac;45.528005;-0.303478;Aire_covoiturage;17 CD17 Charente;15;;;;;;Aire aménagée en liaison avec la Commune d'Archiac;;
Aire de covoiturage d'Arvert l'Etrade;2 Ter Rue des Justices, 17530 Arvert;17530;Arvert;45.756669;-1.140648;Aire_covoiturage;17 CD17 Charente;15;;;;;;Aire aménagée par le Département;;
Aire de covoiturage du Stade;14 Route de Poitiers, 17470 Aulnay;17470;Aulnay;46.024441;-0.354371;Aire_covoiturage;17 CD17 Charente;15;;;;;;aire aménagée avec la commune d'Aulnay;;
Aire de covoiturage de Benon Echangeur;RN11, Les Quatre Routes, 17170 Benon;17170;Benon;46.220975;-0.808580;Aire_covoiturage;17 CD17 Charente;12;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Beurlay Centre;6 Résidence du Moulin, 17250 Beurlay;17250;Beurlay;45.861992;-0.838496;Aire_covoiturage;17 CD17 Charente;14;;;;;;aire aménagée avec la commune de Beurlay;;
Aire de covoiturage de Bourcefranc-le-Chapus Pont ;Grand Fief de Sinche, 17560 Bourcefranc-le-Chapus;17560;Bourcefranc-le-Chapus;45.846118;-1.162467;Aire_covoiturage;17 CD17 Charente;20;;;;;;aire aménagée par le Département ;;
Aire de covoiturage de Boutenac-Touvent Mairie;44 Route Côte de Beauté, 17120 Boutenac-Touvent;17120;Boutenac-Touvent;45.504361;-0.755722;Aire_covoiturage;17 CD17 Charente;12;;;;;;Aire aménagée en liaison avec la Commune de Boutenac-Touvent;;
Aire de covoiturage de Chatelaillon Le Haut-Rillon;Avenue du Haut Rillon, 17340 Châtelaillon-Plage;17340;Châtelaillon-Plage;46.080525;-1.079149;Aire_covoiturage;17 CD17 Charente;12;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Chermignac Les Tilleuls;10 Avenue du Littoral, 17460 Chermignac;17460;Chermignac;45.684884;-0.675533;Aire_covoiturage;17 CD17 Charente;12;;;;;;Aire aménagée avec la Commune de Chermignac;;
Aire de covoiturage de Chevanceaux RN ;D910, 17210 Chevanceaux;17210;Chevanceaux;45.294980;-0.238894;Aire_covoiturage;17 CD17 Charente;20;;;;;;Aire aménagée en liaison avec la Commune de Chevanceaux;;
Aire de covoiturage de Corme-Royal Les Ormeaux;12 Résidence les Ormeaux, 17600 Corme-Royal;17600;Corme-Royal;45.740425;-0.813305;Aire_covoiturage;17 CD17 Charente;15;;;;;;Aire aménagée en liaison avec la Commune de Corme-Royal;;
Aire de covoiturage de Courçon Vallée d'Aulnes;52 Rue de Benon, 17170 Courçon;17170;Courçon;46.235069;-0.814227;Aire_covoiturage;17 CD17 Charente;15;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Cozes Bonne nouvelle;RD 730, Route de Bordeaux, 17120 Cozes;17120;Cozes;45.576344;-0.820842;Aire_covoiturage;17 CD17 Charente;10;;;;;;aire aménagée par le Département ;;
Aire de covoiturage de Dolus d'Oléron Délidon;Route du Viaduc, 17550 Dolus-d'Oléron;17550;Dolus-d'Oléron;45.901564;-1.252945;Aire_covoiturage;17 CD17 Charente;15;;;;;;Aire aménagée par le Département;;
Aire de covoiturage d'Echillais Pimale;D733, 17620 Échillais;17620;Échillais;45.905819;-0.965332;Aire_covoiturage;17 CD17 Charente;25;;;;;;aire aménagée par le Département;;
Aire de covoiturage de Gémozac Super U;Pied Sec, 17260 Gémozac;17260;Gémozac;45.575799;-0.677049;Supermarket;17 CD17 Charente;6;;;;;;aire aménagée avec le super U de Gémozac;;
Aire de covoiturage de Pons Bonnerme;46 Rue de Chantegeay, 17260 Jazennes;17260;Jazennes;45.57334;-0.593109;Aire_covoiturage;17 CD17 Charente;15;;;;;;aire aménagée par le Département ;;
Aire de covoiturage de La Rochelle Belvédère;D21, 17000 La Rochelle;17000;La Rochelle;46.174284;-1.218497;Aire_covoiturage;17 CD17 Charente;25;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Saint-Jean d'Y A;D939E2, 17400 La Vergne;17400;La Vergne;45.962126;-0.545425;Aire_covoiturage;17 CD17 Charente;40;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Le ThouFief Girard;D5, 17290 Le Thou;17290;Le Thou;46.095799;-0.941662;Aire_covoiturage;17 CD17 Charente;15;;;;;;aire aménagée par le Département ;;
Aire de covoiturage de Marans Place Saint-Christophe;Rue des Moulins, 17230 Marans;17230;Marans;46.305629;-0.991178;Aire_covoiturage;17 CD17 Charente;15;;;;;;aire aménagée avec la commune de Marans ;;
Aire de covoiturage de Marennes de Lattre de Tassigny;33 Avenue de Lattre de Tassigny, 17320 Marennes;17320;Marennes;45.829380;-1.118548;Aire_covoiturage;17 CD17 Charente;16;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Matha Rond-Point de l'Europe;6 Rue des Arts, 17160 Matha;17160;Matha;45.866659;-0.305257;Aire_covoiturage;17 CD17 Charente;12;;;;;;aire aménagée avec la CDC du Pays de Matha;;
Aire de covoiturage de Medis G. Brassens;2 Route de la Gare, 17600 Médis;17600;Médis;45.645209;-0.963378;Aire_covoiturage;17 CD17 Charente;10;;;;;;Aire aménagée avec la Commune de Medis;;
Aire de covoiturage de Montendre Centre Commercial;Boulevard de Saintonge, 17130 Montendre;17130;Montendre;45.290373;-0.410973;Supermarket;17 CD17 Charente;8;;;;;;aire aménagée avec l'Intermarché de Montendre;;
Aire de covoiturage de Montlieu-la-Garde Echangeur;112B Avenue de la République, 17210 Montlieu-la-Garde;17210;Montlieu-la-Garde;45.241063;-0.268280;Gare_peage;17 CD17 Charente;20;;;;;;aire aménagée avec la Commune;;
Aire de covoiturage de Mortagne stade;5 Rue du Stade, 17120 Mortagne-sur-Gironde;17120;Mortagne-sur-Gironde;45.480576;-0.788384;Aire_covoiturage;17 CD17 Charente;10;;;;;;Aire aménagée en liaison avec la Commune de Mortagne/Gironde;;
Aire de covoiturage de Périgny Chevaliers;ZI de perigny avenue Joliot-Curie, 17180 Perigny;17180;Perigny;46.155925;-1.110087;Aire_covoiturage;17 CD17 Charente;17;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Pons Leclerc;Rue de Coudennes, 17800 Pons;17800;Pons;45.574394;-0.561470;Aire_covoiturage;17 CD17 Charente;15;;;;;;Aire aménagée avec le Leclerc de Pons;;
Aire de covoiturage de Dompierre-sur-Mer Chagnolet;6110-6111 Rue de la Belle Étoile, 17138 Puilboreau;17138;Puilboreau;46.182182;-1.092224;Aire_covoiturage;17 CD17 Charente;72;;;;;;aire aménagée par le Département ;;
Aire de covoiturage de Puy-du-Lac La Ragoterie;La Ragoterie, 17380 Puy-du-Lac;17380;Puy-du-Lac;45.965364;-0.729336;Aire_covoiturage;17 CD17 Charente;15;;;;;;aire aménagée par le Département;;
Aire de covoiturage de Rivedoux Sablanceaux;D735, 17940 Rivedoux-Plage;17940;Rivedoux-Plage;46.161639;-1.257747;Aire_covoiturage;17 CD17 Charente;30;;;;;;aire aménagée par le Département;;
Aire de covoiturage de Rochefort Les Sœurs ;1B Rue Hubert Pennevert, 17300 Rochefort;17300;Rochefort;45.959106;-0.958272;Aire_covoiturage;17 CD17 Charente;26;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Royan Belmont;Ave. Louis Boucher, 17200 Royan;17200;Royan;45.625212;-1.000643;Aire_covoiturage;17 CD17 Charente;20;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Saint-Agnant Bridoire;41 Avenue du Canal de la Bridoire, 17620 Saint-Agnant;17620;Saint-Agnant;45.875418;-0.962841;Aire_covoiturage;17 CD17 Charente;15;;;;;;aire aménagée avec la commune de Saint-Agnant;;
Aire de covoiturage de Saint-Aigulin Pont de la Dronne;51 Avenue Georges Clemenceau, 17360 Saint-Aigulin;17360;Saint-Aigulin;45.156876;-0.000652;Aire_covoiturage;17 CD17 Charente;8;;;;;;aire aménagée avec la Commune;;
Aire de covoiturage de Saintes Brûlerie;12 Boulevard de Vladimir, 17100 Saintes;17100;Saintes;45.755558;-0.651492;Aire_covoiturage;17 CD17 Charente;25;;;;;;aire aménagée avec l'Hyper U de Saintes;;
Aire de covoiturage de Sainte-Soule Usseau;Route d'Usseau, 17220 Sainte-Soulle;17220;Sainte-Soulle;46.202849;-1.026908;Aire_covoiturage;17 CD17 Charente;20;;;;;;aire aménagée par le Département ;;
Aire de covoiturage de Saint-Hilaire-de-Villefranche La Bauche;43 La Bauche, 17770 Saint-Hilaire-de-Villefranche;17770;Saint-Hilaire-de-Villefranche;45.845842;-0.532579;Aire_covoiturage;17 CD17 Charente;25;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Saint-Jean d'Angély Olympia;22 Avenue Port Mahon, 17400 Saint-Jean-d'Angély;17400;Saint-Jean-d'Angély;45.940202;-0.521894;Aire_covoiturage;17 CD17 Charente;15;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Saint-Jean-de-Liversay Route de La Rochelle;52 Rue Saint-Jean, 17170 Saint-Jean-de-Liversay;17170;Saint-Jean-de-Liversay;46.264763;-0.875205;Aire_covoiturage;17 CD17 Charente;15;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Saint-Laurent-de-la-Prée Bois de la Caille;78 Chemin du Bois de la Caille, 17450 Saint-Laurent-de-la-Prée;17450;Saint-Laurent-de-la-Prée;45.992398;-1.036215;Aire_covoiturage;17 CD17 Charente;25;;;;;;aire aménagée par le Département;;
Aire de covoiturage de Saint-Sauveur d'Aunis Rue d'Aunis;2 Rue des Pertuis, 17540 Saint-Sauveur-d'Aunis;17540;Saint-Sauveur-d'Aunis;46.224477;-0.881578;Aire_covoiturage;17 CD17 Charente;20;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Saint-Sulpice d'Arnoult Fief de Foix;1 Route de Beurlay, 17250 Saint-Sulpice-d'Arnoult;17250;Saint-Sulpice-d'Arnoult;45.839545;-0.811366;Aire_covoiturage;17 CD17 Charente;13;;;;;;aire aménagée par le Département;;
Aire de covoiturage de Saint-Sulpice de Royan Fontbedeau;Route de Royan, 17200 Saint-Sulpice-de-Royan;17200;Saint-Sulpice-de-Royan;45.682866;-0.998871;Aire_covoiturage;17 CD17 Charente;15;;;;;;aire aménagée par le Département;;
Aire de covoiturage de Saint-Vivien route de Chatelaillon;27 Route de Châtelaillon, 17220 Saint-Vivien;17220;Saint-Vivien;46.082520;-1.073420;Aire_covoiturage;17 CD17 Charente;9;;;;;;Aire aménagée par le Département;;
Aire de covoiturage de Saint-Xandre Aubreçay;10 Rue Jean Bart, 17138 Saint-Xandre;17138;Saint-Xandre;46.210328;-1.136463;Aire_covoiturage;17 CD17 Charente;16;;;;;;aire aménagée par le Département;;
Aire de covoiturage de Surgères Route de Rochefort;14B Avenue Saint-Pierre, 17700 Surgères;17700;Surgères;46.103761;-0.753167;Aire_covoiturage;17 CD17 Charente;15;;;;;;aire aménagée par le Département avec la commune de Surgères ;;
Aire de covoiturage de Vergeroux Sortie ;D214, 17300 Vergeroux;17300;Vergeroux;45.967077;-0.981426;Aire_covoiturage;17 CD17 Charente;60;;;;;;aire aménagée par le Département;;
Aire de covoiturage de Vergné Tout y faut;1 Route de Niort, 17330 Vergne;17330;Vergne;46.07359;-0.507037;Aire_covoiturage;17 CD17 Charente;15;;;;;;aire aménagée par le Départementavec la commune de Vergné;;
Aire de covoiturage de Villedoux Aire du Rocher;aire de co voiturage aire du, Le Rocher, 17230 Villedoux;17230;Villedoux;46.242253;-1.080673;Aire_covoiturage;17 CD17 Charente;10;;;;;;aire aménagée par le Département;;
Aire de covoiturage de Sancoins;46 Route de Bourges, 18600 Sancoins;18600;Sancoins;46.836038;2.913241;Aire_covoiturage;18 CD18 Cher;;;;;;;;;
Aire de covoiturage de Arnay-Le-Duc;1 Rue de l'Arquebuse, 21230 Arnay-le-Duc;21230;Arnay-Le-Duc;47.131400;4.490201;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Auvillars-Sur-Saône;900 Route de Dijon, 21250 Auvillars-sur-Saône;21250;Auvillars-Sur-Saône;47.059571;5.094627;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Brazey-En-Plaine;10 Rue des Oiseaux, 21470 Brazey-en-Plaine;21470;Brazey-En-Plaine;47.131516;5.212831;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Chanceaux;62 Grande Rue, 21440 Chanceaux;21440;Chanceaux;47.522415;4.714725;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Corcelles-Les-Citeaux;4 Allée des Cerisiers, 21910 Corcelles-lès-Cîteaux;21910;Corcelles-Les-Citeaux;47.171060;5.079713;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Gevrey Chambertin;Rue de la Petite Issue, 21220 Gevrey-Chambertin;21220;Gevrey Chambertin;47.224663;4.994629;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Intermarché;20 Rue François Mitterrand, 21120 Is-sur-Tille;21120;Is-Sur-Tille;47.529282;5.116307;Supermarket;21 CD21 Côte d'Or;;;;;;;;;
Leader Price;Route de Dijon, 21120 Is-sur-Tille;21120;Is-Sur-Tille Leader Price;47.514828;5.108861;Supermarket;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Longvic;37B Route de Dijon, 21600 Longvic;21600;Longvic;47.291129;5.058020;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Losne;15 Rue du Closeau, 21170 Losne;21170;Losne;47.090828;5.264999;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Mâlain;5 Petite Rue de l'Église, 21410 Mâlain;21410;Mâlain;47.321884;4.798326;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Mirebeau-Sur-Bèze;70 Grande Rue, 21310 Mirebeau-sur-Bèze;21310;Mirebeau-Sur-Bèze;47.401464;5.313521;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Noiron-Sous-Gevrey;3 Impasse Beauvallon, 21910 Noiron-sous-Gevrey;21910;Noiron-Sous-Gevrey;47.198492;5.082828;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Nolay;3 Place de L Hôtel de ville, 21340 Nolay;21340;Nolay;46.951532;4.630581;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Orville;1 Place de la Charme, 21260 Orville;21260;Orville;47.565011;5.213399;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Pasques;1 Petit Chemin de Prenois, 21370 Pasques;21370;Pasques;47.366921;4.864221;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Perrigny Les Dijon;Rue de Domois, 21160 Perrigny-lès-Dijon;21160;Perrigny Les Dijon;47.265742;5.010369;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Pontailler-Sur-Saône;24 Rue de l'Industrie, 21270 Pontailler-sur-Saône;21270;Pontailler-Sur-Saône;47.314450;5.400286;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Précy-Sous-Thil;16 Rue du Sauvoir, 21390 Précy-sous-Thil;21390;Précy-Sous-Thil;47.385006;4.310945;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Sainte-Marie-Sur-Ouche;915 Rue de Bourgogne, 21410 Sainte-Marie-sur-Ouche;21410;Sainte-Marie-Sur-Ouche;47.297638;4.816826;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Saint-Jean-De-Losne;19 Allée des Bastions du Wauxhall, 21170 Saint-Jean-de-Losne;21170;Saint-Jean-De-Losne;47.103833;5.266861;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Saulieu;22 Rue d'Argentine, 21210 Saulieu;21210;Saulieu;47.281433;4.230870;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Seurre;8 Grande Rue du Faubourg Saint-Georges, 21250 Seurre;21250;Seurre;46.996523;5.146353;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Talant;22 Allée Léon Soye, 21240 Talant;21240;Talant;47.341261;4.995505;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Thorey-En-Plaine;45 Route de Dijon, 21110 Thorey-en-Plaine;21110;Thorey-En-Plaine;47.216633;5.134720;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Varois Et Chaignot;1 Rue Albert Joliet, 21490 Varois-et-Chaignot;21490;Varois Et Chaignot;47.347653;5.125311;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Velars-Sur-Ouche;30 Clos de l'Église, 21370 Velars-sur-Ouche;21370;Velars-Sur-Ouche;47.317768;4.907708;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Veuvey-Sur-Ouche;2 Rue Larrey du Pont, 21360 Veuvey-sur-Ouche;21360;Veuvey-Sur-Ouche;47.182770;4.716417;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage de Vonges;102 Rue du Moulin, 21270 Vonges;21270;Vonges;47.295246;5.398166;Aire_covoiturage;21 CD21 Côte d'Or;;;;;;;;;
Aire de covoiturage L'Orme;Rue de l'Orme / RD 786;22007;Binic;48.59408175956063;-2.826562374696808;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;10;;;;;;;;
Aire de covoiturage Le Chalet;Parking Intermarché;22020;Broons;48.32232470048889;-2.251687902022648;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;29;;;;;;;;
Aire de covoiturage Kerguiniou;Giratoire RD 787 / RD 28;22025;Callac;48.408569964307205;-3.405110897570443;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;15;;;;;;;;
Aire de covoiturage La Croix Guessant;Échangeur RD 766 / RD 39;22032;Caulnes;48.328443734113534;-2.11708773831892;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;10;;;;;;;;
Aire de covoiturage Breizh-Izel;RD33 / RD33A;22034;Cavan;48.66289973984248;-3.337959874004692;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;35;;;;;;;;
Aire de covoiturage L'Hôtellerie;RD 794;22048;Corseul;48.479333229672754;-2.158793660002011;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;25;;;;;;;;
Aire de covoiturage Saint René;Échangeur de Saint René RD 786 / RN 12;22081;Hillion;48.48046201896777;-2.645109417236322;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;85;;;;;;;;
Aire de covoiturage Le Val Joli;RD 792 proche RN 176;22084;Jugon Les Lacs;48.41524824798181;-2.315409161564476;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;8;;;;;;;;
Aire de covoiturage Saint-Igneuc;RD 66 / RN 176 (délaissé RD16;22084;Jugon-Les-Lacs;48.409832133556996;-2.345367376835992;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;25;;;;;;;;
Aire de covoiturage Bel Air;Échangeur de Bel Air RD 700/;22155;La Motte;48.22553373771926;-2.755123526235056;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;28;;;;;;;;
Aire de covoiturage La Ville Es Lan;Échangeur de la Ville Es Lan RN12/RD768;22093;Lamballe;48.467803238189354;-2.54833356994187;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;24;;;;;;;;
Aire de covoiturage Le Boutil;Giratoire du Boutil RD 767 / RD 786;22113;Lannion;48.72429683064731;-3.430629821997868;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;59;;;;;;;;
Aire de covoiturage Pont Lô;Giratoire RD 6 / RD 9;22121;Lanvollon;48.63465908809763;-2.976688639367807;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;40;;;;;;;;
Aire de covoiturage La Fourchette;RD700/RN164/RD786;22136;Loudéac;48.197258136078446;-2.753325074176255;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;30;;;;;;;;
Aire de covoiturage Le Stade;RD13;22143;Matignon;48.59213544347567;-2.296072962367139;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;40;;;;;;;;
Aire de covoiturage Michelle Le Brun;Croisement route de Pontivy et rue Michelle Le Brun;22158;Mûr De Bretagne;48.19808244914603;-2.989523491152581;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;12;;;;;;;;
Aire de covoiturage La Lande Blanche;Giratoire de la Lande Blanche RD786/RD7;22162;Paimpol;48.7618883119965;-3.041335091770845;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;23;;;;;;;;
Aire de covoiturage L'Arguenon;RD 768;22172;Plancoët;48.52557986617384;-2.228547234558978;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;15;;;;;;;;
Aire de covoiturage La Croix denis;Échangeur de la Croix Denis RD 700/RD10;22176;Plédran;48.46110837211921;-2.781909681049349;Aire_covoiturage;22 CD22 Côte d'Armor sur data.gouv.fr;30;;;;;;;;
